LocationID,TractFIPS_2020_str,StateAbbr,StateDesc,CountyName,Annual Checkup,Arthritis,Binge Drinking,COPD,Cancer (except skin),Cervical Cancer Screening,Cholesterol Screening,Chronic Kidney Disease,Colorectal Cancer Screening,Core preventive services for older men,Core preventive services for older women,Coronary Heart Disease,Current Asthma,Current Smoking,Dental Visit,Diabetes,Health Insurance,High Blood Pressure,High Cholesterol,Mammography,Mental Health,Obesity,Physical Health,Physical Inactivity,Sleep <7 hours,Stroke,Taking BP Medication,Teeth Loss
47059091300,47059091300,TN,Tennessee,Greene,76.1,35.2,13,12.8,7.3,82.5,78.8,3.4,61.1,25.3,23.4,9.6,11.3,30,51.2,14.7,16.6,40.8,40.7,74.3,19.2,38.6,19.5,35.9,42.4,4.3,76.5,22.9
47059091400,47059091400,TN,Tennessee,Greene,76.7,35,13.1,12,7.6,83.8,79.9,3.4,63.3,25.7,24,9.4,11,27.7,54.3,14.4,15.4,41.8,41,74.6,18.1,37.7,18.7,34.1,41.8,4.2,77.2,20.5
47059091500,47059091500,TN,Tennessee,Greene,77,36.1,12.7,12.6,7.9,83.1,80.7,3.5,62.7,26.3,23.8,9.8,11.1,27.8,54.2,14.8,15.6,42.1,41.7,74.4,18,37.2,18.9,34.4,41,4.4,77.9,21.1
47061955000,47061955000,TN,Tennessee,Grundy,75.7,37.4,13.4,14.1,7.8,80,77.5,3.7,59.4,24.9,21.7,10.5,11.6,30.6,47.7,15.3,18.7,43.8,42.7,72.3,19.7,38.6,20.6,37.2,42.4,4.8,79.1,26.6
47061955100,47061955100,TN,Tennessee,Grundy,78.7,39.6,12.3,12.9,9.3,82.8,83.5,3.9,64.4,27.6,22.3,11.1,10.6,24.5,54.5,15.6,15.1,44.5,43,73.8,16.5,36.3,18.9,34.5,39.8,5,82,21.5
47061955200,47061955200,TN,Tennessee,Grundy,75.7,37.2,13.4,14,7.6,80.6,78,3.7,59.2,25.2,21.3,10.2,11.7,30.7,47.6,15.1,18.2,42.7,41.7,73.1,20.1,39.1,20.8,37.3,42.6,4.7,78.7,26.5
47061955300,47061955300,TN,Tennessee,Grundy,76,37.9,13,14.4,7.8,80.3,76.7,4,59.5,24.7,21.2,10.9,11.8,30.2,47.2,15.8,18,44.3,42.9,73.4,20.2,39.5,21.2,37.1,42.4,5,79.3,27
47063100100,47063100100,TN,Tennessee,Hamblen,74.5,35.9,11.7,13.2,7.3,78.7,76.9,4,58.2,23.5,19.1,10.5,11.6,29.3,43.6,15.5,25.4,40.2,39.2,73.2,20.2,39.4,20.8,40.7,46.9,5.1,77.8,29.7
47063100200,47063100200,TN,Tennessee,Hamblen,74.9,35.3,12.3,12.1,7.5,80.6,78.1,3.6,61.2,25,21.8,9.5,11.2,27.4,48.2,14.5,22.2,40.6,39.7,73.4,18.7,37.7,19,37.3,46,4.5,78.4,24.4
47063100300,47063100300,TN,Tennessee,Hamblen,72.1,35.6,10.9,16.6,5.9,73,71.3,4.4,49.5,18.7,16.6,11.2,13.8,38.7,31.6,17.5,32.2,38.7,38,72.2,26.5,44.2,26,48.3,50.2,5.7,74.5,42.8
47063100400,47063100400,TN,Tennessee,Hamblen,75.5,36.9,11.4,13.4,7.7,79.3,77.3,4.2,59,23.8,19.8,10.9,11.7,28.5,44.1,16.2,23.7,41.7,40,73.9,19.7,39.2,20.8,40.2,46.6,5.3,79,29.2
47063100500,47063100500,TN,Tennessee,Hamblen,77.3,37.9,12.1,11.3,8.7,84.1,83.8,3.5,66.1,28.3,24.5,9.6,10.4,23.5,57,14,14.3,40.7,41.2,74.9,15.8,35.3,16.8,32.1,43,4.3,80.7,17.5
47063100600,47063100600,TN,Tennessee,Hamblen,75.4,34.6,13.1,10.6,7.5,83.4,81.3,3.1,64.9,28,24.9,8.5,10.5,24.8,56,12.7,15.7,38.4,39.4,74.8,16.6,35.4,16.4,31.7,43.9,3.8,78.5,18.1
47063100700,47063100700,TN,Tennessee,Hamblen,75.2,35.8,13,11.4,7.5,82.8,80.8,3.2,63.4,27.1,24.3,8.8,10.9,26.8,53.7,13.3,16.3,39.5,40.1,73.8,17.6,36.6,17.6,33.4,45.1,4,78.5,19.7
47063100800,47063100800,TN,Tennessee,Hamblen,74.2,36.8,12.4,13.6,7.2,79.7,77.7,3.7,59.1,23.6,21.9,10,11.8,31.3,46,14.9,20.9,40.3,40.5,72.3,20.6,39,20.7,38.5,46.8,4.6,77.9,26.5
47063100900,47063100900,TN,Tennessee,Hamblen,75.4,34.8,12.3,10.9,7.7,82.2,80.5,3.5,62.8,27.4,23.5,9.1,10.5,24.1,53.5,13.5,18.5,38.4,39.2,74,16.9,35.7,17.3,33.6,43.9,4.1,78.4,20.9
47063101000,47063101000,TN,Tennessee,Hamblen,74.7,34,13.7,10.5,7.4,83.6,80.6,3,64.8,28.3,25.2,8.1,10.7,25.7,56.3,12,15.1,37.5,39.1,74,17.1,34.8,16.2,31.4,44.1,3.6,77.5,18.3
47063101100,47063101100,TN,Tennessee,Hamblen,76.1,35.5,12.9,10.4,8.1,84.2,82.9,3.1,66.2,29.3,26.4,8.5,10.4,23.6,58.7,12.6,14.2,39.1,40.4,74.2,15.8,34.4,16,30.5,42.9,3.7,79.2,16.7
47063101200,47063101200,TN,Tennessee,Hamblen,75.2,31.7,14.3,8.5,7.4,85.7,82.9,2.6,68.3,31,27.9,6.8,9.9,21.7,62.6,10.5,13.3,35,37.3,75,15.1,32.7,13.8,27.3,43,3,76.8,13.4
47065000400,47065000400,TN,Tennessee,Hamilton,84,39.5,8.6,14.7,6.6,83.1,80.4,5.8,54.8,18.7,16.2,11.6,15.1,31.6,32.4,26.5,25.6,56.4,40.8,82.4,21.9,53.1,26,48,51.3,8.5,82.8,39.3
47065000600,47065000600,TN,Tennessee,Hamilton,75.7,25.2,17.1,6,6.8,87.9,81.9,2.3,70.9,36.4,30.1,5.5,9.3,14.9,68.5,8.3,9.3,29.6,33.4,80.5,12.9,31,10.8,19.7,34.2,2.4,74,9.1
47065000700,47065000700,TN,Tennessee,Hamilton,74.6,21.6,18,5.2,5.6,86.8,79.1,2,70.2,36.3,30.6,4.4,9.6,14.2,69,7,9.2,25.8,30.1,81.1,13.7,29.8,9.9,18.1,34.4,2,70.4,8.9
47065000800,47065000800,TN,Tennessee,Hamilton,75.3,24,16.7,6.7,5.2,85.6,77.5,2.4,67,29.2,25.9,5.2,10.4,20.4,58.1,10.3,14.1,32.2,31.9,81.6,15.8,35.9,12.7,25.2,39.7,2.8,72.5,15.3
47065001100,47065001100,TN,Tennessee,Hamilton,79.4,29,13.2,8.4,5.7,85,78.1,3.7,62.9,25.3,20.6,7.2,11.6,21.6,49.4,16.3,18,43.5,35.8,83.6,16.7,42.9,16.2,32,43.9,4.7,78.3,22.3
47065001200,47065001200,TN,Tennessee,Hamilton,84.3,37.6,9,12.3,7.4,83.5,81.1,5.2,60.1,22.4,17.9,10.5,13.9,25.4,40.4,22.4,21.4,52.8,39.7,82.6,19.1,47.7,21.8,42.2,47.6,7.2,82.6,31
47065001300,47065001300,TN,Tennessee,Hamilton,77.6,29.9,12.3,11,5,82.5,75.3,3.9,56.5,22.1,19.5,8,13.1,29.2,38.5,17.6,25.4,42.4,35.5,81.6,21.2,47.2,20.7,39.6,46.8,5,75.6,30.7
47065001400,47065001400,TN,Tennessee,Hamilton,75.9,21.7,16,6.3,4.4,85,74.5,2.5,64,27.2,24.6,4.8,10.9,19.8,54.7,10.8,18.8,33.2,30.4,82.1,16.6,37.2,12.8,27.6,41.4,2.9,71.7,18.1
47065001600,47065001600,TN,Tennessee,Hamilton,84.7,47.9,6.6,22.6,7.7,75.5,78.3,8,49.3,16.8,14.9,17.7,17.1,37.5,25.4,33.6,27.5,61.9,47.8,81.6,26.5,56.9,34.8,55.5,51,11.7,85.5,48.9
47065001800,47065001800,TN,Tennessee,Hamilton,77.2,27.1,15.3,7,6.5,86.8,80.8,2.8,68,31.7,27.4,6.2,10.2,17.3,62.3,11.2,12.2,34.9,34.9,81.1,13.9,34.7,12.6,23.9,37.2,3.2,76.7,13
47065001900,47065001900,TN,Tennessee,Hamilton,83,37.1,9,13.8,6.1,82.2,77.4,5.4,55.4,19.2,16.6,10.5,15.4,31.6,33,24.3,25.4,54.5,39.9,82.4,22.8,52.5,24.9,46.4,51,7.7,81.2,38.6
47065002000,47065002000,TN,Tennessee,Hamilton,77.8,26.8,14.3,7.3,5.6,85.5,78.9,3.2,66.2,26.2,23.4,6.6,10.8,19.7,55,14.2,15.1,39.7,35.2,83.9,15.4,39.5,14.3,27.6,41.3,3.9,77.6,17.8
47065002300,47065002300,TN,Tennessee,Hamilton,76.3,36.7,11.7,16.1,6.5,79.2,73.6,4.7,52.8,21.3,18.5,11.6,13.5,34.8,34.1,20.3,28.6,48.1,42.8,76.3,23.4,47.2,26,45.4,45.4,6.3,78.8,36.9
47065002400,47065002400,TN,Tennessee,Hamilton,75,34.3,12.1,15.8,5.9,77.7,71,4.4,50.8,21.4,17.8,10.8,13.8,35.5,33.4,18.2,29.5,43,40.1,76.3,24.9,46.5,25.8,45,45.1,5.7,75.5,37.8
47065002500,47065002500,TN,Tennessee,Hamilton,77.8,33.3,11.3,13.8,5.5,79.7,73.6,4.2,52.9,21.9,18.7,9.6,14.3,33,35.2,18.6,26.9,44.9,38.5,78.8,24,48,24.1,43.5,47.1,5.6,76.4,34.7
47065002600,47065002600,TN,Tennessee,Hamilton,75.4,28.1,12.9,11.1,4.6,80.7,72.6,3.7,53.6,21.6,19.1,7.9,12.7,30.6,35.7,16.8,31.4,39.6,34.6,80.1,21.9,46.9,21,42,46.7,4.8,72.7,33.6
47065002800,47065002800,TN,Tennessee,Hamilton,77.5,27.3,15.5,6.9,6.6,88.1,82.7,2.5,69,34,28.7,5.8,10.1,17.6,63.8,10.3,11.6,34.1,34.8,80.8,14.1,34.7,12.7,23.5,37.8,2.9,75.7,11.3
47065002900,47065002900,TN,Tennessee,Hamilton,80.2,29.8,12.8,8.5,6,86.3,80.4,3.3,63.2,27.5,22.7,6.9,11.8,22.3,52,14.5,15.6,42,35.8,82.1,16.9,42,16.1,31.3,44,4,77.6,18.8
47065003000,47065003000,TN,Tennessee,Hamilton,77.4,27.9,14.1,8.6,5.6,85.5,78.1,3,62.5,28.1,24.7,6.6,11.6,23.5,51.1,13.2,18,38.4,34.8,80.5,17.7,40.9,16.1,31.1,43.3,3.6,74.8,18.7
47065003100,47065003100,TN,Tennessee,Hamilton,75.1,25.4,16.5,8.4,5.3,84.2,76.4,2.9,60.3,29.2,22.6,6.9,10.4,23.4,51.4,12.1,17.7,36.1,33.9,80,16.8,38.4,15.4,28.5,41.3,3.5,71.9,20.2
47065003200,47065003200,TN,Tennessee,Hamilton,84,35.4,10.2,10.1,6.9,87.1,84.2,4.3,64.6,25.1,22,8.5,12.8,22.8,48.1,20.3,17.5,51.8,39.6,83.3,16.6,46.5,18.7,36.1,46.7,5.8,82.6,22.3
47065003300,47065003300,TN,Tennessee,Hamilton,83.1,31.8,11.3,8.4,6.6,88.3,84.4,3.6,66.6,27.5,24.1,7.1,12.1,20.2,53.5,16.8,15.7,46.6,36.9,83.4,15.5,43.2,15.9,31.4,44.8,4.6,80.8,18.2
47065003400,47065003400,TN,Tennessee,Hamilton,76,26.1,15.4,7.6,5.7,84.8,78.2,2.7,64.5,30.2,25.4,6.2,10.5,20.5,55.7,11.3,16.5,33.8,33.6,80.3,16.2,37.6,14.3,27.7,40.1,3.1,73.2,15.7
47065010101,47065010101,TN,Tennessee,Hamilton,76.7,31.6,15.3,9.4,7.3,86.5,81.6,2.8,65.8,32.3,27.6,7.3,10.5,21.8,60.3,11.6,12.6,36.8,39.2,78.2,15.9,35.7,15.4,27.2,37.8,3.3,77,14.2
47065010103,47065010103,TN,Tennessee,Hamilton,76.3,30.8,15.8,9,7.3,86.5,81.7,2.7,66.6,32.9,28.4,7,10.3,21.3,61.1,11,12,35.1,37.9,78,15.6,35.3,14.7,26,37.5,3.1,76.3,13.4
47065010104,47065010104,TN,Tennessee,Hamilton,76.3,32.5,15.2,10.4,7.4,85.8,81.2,2.9,64.7,31.1,27.2,7.9,10.7,23.8,57.6,12.2,13.7,37.1,39.5,77,16.5,36.4,16.4,28.9,38,3.5,77,16.1
47065010201,47065010201,TN,Tennessee,Hamilton,77.4,32.4,15.1,9.2,7.7,87.3,84.5,2.8,67.4,33.1,29,7.5,10.2,20.3,62.6,11.7,11.3,34.8,38.5,78,14.7,35.3,14.8,26,36.6,3.3,77.4,12.6
47065010202,47065010202,TN,Tennessee,Hamilton,77.4,35.2,14.1,11.4,7.9,85.3,81.8,3.3,64.8,30.2,26.2,8.9,10.9,24.3,55.5,13.8,14,40.1,41.2,77,16.8,37.7,17.7,30.6,38.6,4,79.1,17
47065010303,47065010303,TN,Tennessee,Hamilton,74.9,28,17,8.3,6.4,86.6,79.9,2.4,66,32.5,28.7,6.1,10.4,22,61,9.8,12.7,32.7,35.9,77.7,16.1,34.8,13.9,25.3,38,2.8,73.6,13.3
47065010304,47065010304,TN,Tennessee,Hamilton,75.9,27.3,16.8,7.1,6.6,88.4,82.4,2.3,68.7,35,30.8,5.7,9.7,18.4,66,9.2,10.2,31.9,35.6,78.7,14,33.4,12.3,22.3,36.3,2.5,74.4,10.1
47065010305,47065010305,TN,Tennessee,Hamilton,76.4,30.8,15.7,8.9,7.4,87.1,82.2,2.7,67.3,33,28.7,6.9,10.2,20.9,62.3,10.8,11.7,35.7,38.7,78.5,15.3,34.6,14.5,25.5,36.9,3.1,76.8,12.5
47065010306,47065010306,TN,Tennessee,Hamilton,76.1,32,14.9,10.2,7.4,84.9,79.7,3,64.3,30.5,24.8,8,10.7,23.6,56.3,12.1,14.6,36.9,38.8,77.2,17,36.1,16.4,29.4,38.1,3.6,77.1,17.4
47065010307,47065010307,TN,Tennessee,Hamilton,77,33.6,14.6,10.6,8,84.7,80,3.1,65.5,30.8,26.5,8.3,10.6,22.7,57.5,12.5,13.6,39.4,41.1,76.9,16.3,35.6,16.4,29.5,37.4,3.7,79,16.1
47065010411,47065010411,TN,Tennessee,Hamilton,77.6,30.8,15.2,8.2,7.7,87.9,83.8,2.7,69.2,34.3,30.1,6.8,9.8,18.4,65.1,10.9,10.6,35.6,38.5,78.9,13.9,33.7,13.4,23.8,36.1,3,77.6,11
47065010412,47065010412,TN,Tennessee,Hamilton,76.3,29.6,16,8.3,7.2,87.1,81.6,2.6,68,33.5,28.9,6.5,10.1,20.1,63,10.3,12.1,34.4,37.5,78.3,14.8,33.9,13.6,25.1,36.7,2.9,76.1,12.5
47065010413,47065010413,TN,Tennessee,Hamilton,77.5,29,15.9,7.2,7.4,88.5,84.7,2.4,70.3,35.8,31.7,6.1,9.5,16.4,68.6,9.9,9.3,33.6,37.6,80.1,13,32.6,12.3,21.6,35.2,2.7,76.8,9.1
47065010431,47065010431,TN,Tennessee,Hamilton,77.9,30.5,14.8,8,7.9,87.1,83.7,2.8,69.3,34.2,28.6,6.9,9.6,17.6,64.4,11,11.7,35.7,37.9,78.6,13.6,32.9,13.4,24.7,36.3,3.1,78,11.3
47065010432,47065010432,TN,Tennessee,Hamilton,79.2,31.3,14.4,7.3,8.7,88.4,86,2.8,71.9,36.8,31.3,7.1,9.2,14.5,69.5,10.8,9,36,39.1,79.8,12.1,31.4,12.4,21.9,34,3,79.5,8.8
47065010433,47065010433,TN,Tennessee,Hamilton,77.5,31.8,14,9.8,7.5,84.7,79.9,3.1,65.1,31.1,25.9,8,10.9,21.9,55.8,12.6,15.2,37.6,38,77.4,16.7,36.8,16,29.8,38.9,3.7,77.3,16.9
47065010434,47065010434,TN,Tennessee,Hamilton,77.3,32.4,14.9,9.5,8.1,86.6,81.9,2.9,67.8,32.9,29.2,7.9,10.2,20.3,61.8,11.6,12.1,38.3,40.6,77.4,14.9,34.2,14.8,26.4,36,3.4,78.7,13.6
47065010435,47065010435,TN,Tennessee,Hamilton,77.5,33.4,14.1,10.4,8,84.6,80.2,3.2,65.3,31.1,26.7,8.6,10.6,21.9,57.1,13.1,14.3,40.3,41.1,77.2,16,35.8,16.4,29.5,37.5,3.9,79.3,16.4
47065010501,47065010501,TN,Tennessee,Hamilton,77.7,30,15,8,7.9,86.8,82.1,2.8,69.9,34.8,28.6,7.2,9.8,17.4,63.9,10.7,11.8,35.7,37.4,78.4,13.9,32.7,13.2,24.5,35.7,3.2,77.8,12.1
47065010502,47065010502,TN,Tennessee,Hamilton,77.9,29.2,14.8,7.2,7.6,87.3,82.7,2.8,68.2,34.6,28.1,7,9.5,15.6,65.3,10.6,10.4,35.1,37.1,79.8,13.1,33,12.6,22.8,35.1,3,77.7,10.7
47065010600,47065010600,TN,Tennessee,Hamilton,77.4,32.3,14.6,9.3,8,85.6,81.5,3.1,66.2,32,26,8.1,10.2,20.4,59.4,12,13,37.3,38.6,77.7,15.4,35.2,15.3,27.8,37.4,3.6,78.2,14.7
47065010700,47065010700,TN,Tennessee,Hamilton,74.8,26.5,16.8,7.8,6.1,84.5,76.3,2.5,66,31.4,25.4,6.1,10.4,21.2,58.6,9.7,13.7,32.8,34.6,78.9,16.7,35,13.9,25.9,38.5,2.8,72.9,14.6
47065010800,47065010800,TN,Tennessee,Hamilton,74.8,27.8,15.7,8.9,6.1,84,77.2,2.7,63.3,30.5,24.9,6.7,10.8,23.3,54.7,10.9,16.1,33.7,35.3,78.5,17.2,36.5,15.2,28.7,38.8,3.2,73.5,17.6
47065010901,47065010901,TN,Tennessee,Hamilton,75.6,25.1,16.8,6.6,6.3,86.4,78.9,2.4,67.6,35.4,29.2,5.6,9.6,16.9,64.7,9,11,31.2,33.9,78.3,14.1,31.7,11.6,21.8,35.7,2.5,74.2,11.3
47065010902,47065010902,TN,Tennessee,Hamilton,77.4,33.2,14.6,10,7.9,85.2,81.4,3.1,66.6,32.6,27.5,8.5,10.1,21,59.5,12.9,12.9,40.8,42.1,78.2,15.1,35.1,15.6,27.8,36.7,3.7,79.8,14.5
47065010903,47065010903,TN,Tennessee,Hamilton,78.2,29.5,14.2,7.9,8.2,83.6,79.4,3.1,68.8,33.6,25.3,7.6,9.9,16.1,62.6,10.5,12.4,35.3,36.1,78.9,14.2,30.6,13.1,25.2,34.9,3.5,78.4,13.8
47065011001,47065011001,TN,Tennessee,Hamilton,77.5,34.6,14.6,10.6,8.2,86.4,83.4,3.1,66.5,31.6,27.5,8.5,10.5,22.6,59.5,12.8,12.7,38.9,41,76.8,15.6,36.2,16.3,28.4,37.4,3.7,78.6,14.9
47065011002,47065011002,TN,Tennessee,Hamilton,78.1,28.8,15.6,6.5,7.8,89.9,86.3,2.4,71.8,37.9,32.8,6,9.2,14.3,71.7,9.3,8.1,33.1,37.6,80.2,11.8,31.4,11.3,19.7,33.6,2.5,77.4,7.8
47065011100,47065011100,TN,Tennessee,Hamilton,81.7,32.6,13,6.1,10.7,91.2,89.2,2.9,75.6,40.7,32.1,7.3,8.3,9.9,76.5,9.8,6.5,37.6,40.3,80.3,9.2,28,10.2,18.4,29.8,3,82,5.9
47065011201,47065011201,TN,Tennessee,Hamilton,77.4,28.1,15.6,6.9,7.4,88.6,83.9,2.5,70.8,35.9,31.2,6.1,9.4,15.8,68.1,9.7,10.3,33.4,36.7,79.6,12.8,31.9,11.8,21.5,34.9,2.7,76.6,9.4
47065011203,47065011203,TN,Tennessee,Hamilton,75.6,21,17.6,5.4,5.4,85.7,76.7,2,69.8,35.7,29.5,4.6,9.7,13.9,68.3,7.4,11.5,26,29.8,79.4,14.1,28.1,9.8,19.9,34.7,2,71.2,9.9
47065011204,47065011204,TN,Tennessee,Hamilton,77.6,31.3,14.5,8.7,7.7,86.4,82.4,3,67,32.9,27.5,7.6,10.1,18.4,62.4,11.7,12,35.8,38.6,79,14.7,34.4,14.6,25.7,36.1,3.3,77.8,12.9
47065011311,47065011311,TN,Tennessee,Hamilton,77.8,29.5,14.8,8.2,7.3,86.5,81.5,2.9,66.7,31.6,25,7.1,10.2,19.7,59,11.7,15.1,37.1,36.1,78.7,14.8,35,14.2,27.8,38.9,3.5,76.6,15.1
47065011314,47065011314,TN,Tennessee,Hamilton,77.8,30.2,14.7,8.2,7.3,87.4,83.2,2.8,67.5,33,27.9,6.8,10.2,18.8,62.3,11.6,12.2,36.1,37.5,79.5,14.4,35.1,14.1,25.5,37.3,3.2,77.4,13
47065011321,47065011321,TN,Tennessee,Hamilton,77.2,28.3,14.8,7.5,7.1,86.6,82.2,2.7,67.6,33.8,27.7,6.5,9.8,18.2,62.3,10.8,12.6,34.3,36.2,79,13.9,32.9,13,25,37.2,3,76.6,12.7
47065011323,47065011323,TN,Tennessee,Hamilton,80.6,33.2,13,8,9,88.3,86.4,3.1,71.2,35.2,29.5,7.8,9.6,15.3,66.6,12.2,9.9,39.3,40.1,80,12.4,33.4,13.3,24,35.3,3.5,80.9,10.2
47065011324,47065011324,TN,Tennessee,Hamilton,78.8,27.9,15.1,6.1,7.5,89.4,86.7,2.4,72.3,37.6,32.9,5.6,9.1,13.6,72,9.7,8.3,33.4,37,80.8,11.4,31.1,10.9,19.8,34.4,2.5,77.7,7.4
47065011325,47065011325,TN,Tennessee,Hamilton,78.1,27.5,15.3,6.4,7,89.1,85.2,2.4,71.3,36.6,32.4,5.6,9.4,15.1,69,9.8,9.2,33.3,36.2,80.8,12.3,32.6,11.4,20.7,35.7,2.6,76.5,8.1
47065011326,47065011326,TN,Tennessee,Hamilton,77,28.9,14.8,8,6.8,85.5,82.1,2.8,67.3,32.1,27,6.7,10.2,19.5,60,11.2,12.4,33.3,35.3,80.2,15.2,35.2,14.1,26.1,38.3,3.1,75.7,13
47065011402,47065011402,TN,Tennessee,Hamilton,82,32.2,12.1,8.7,6.9,87.9,82.8,3.6,66.4,28.7,24.9,7.4,11.8,20.8,53.7,16.2,15.6,46.2,37.9,81.6,15.9,42.5,16.1,31.6,44.3,4.5,80.5,17.7
47065011411,47065011411,TN,Tennessee,Hamilton,79.6,31.6,13.1,9.2,7.1,86.4,82.4,3.3,65.6,29.7,25.4,7.8,11.3,20.9,55.5,14.2,14.6,40.2,37.1,80.8,16.1,39.4,16,29.5,41.1,4,78.5,16.1
47065011413,47065011413,TN,Tennessee,Hamilton,78.5,31.4,14.5,8.7,7.5,87.3,83.6,2.9,68,32.6,28.3,7.1,10.4,20,60.8,12.1,12.5,37.3,37.7,78.7,14.8,36.6,14.5,26.9,38.8,3.4,77.7,12.9
47065011442,47065011442,TN,Tennessee,Hamilton,76.5,29.2,15.1,8.8,6.6,84.8,79.4,2.8,65,31.4,26.5,7,10.7,21.8,57.3,11.3,14,35.4,36.5,78.8,16.5,36,14.9,27.5,39,3.2,75.4,15.2
47065011443,47065011443,TN,Tennessee,Hamilton,79.1,33.2,12.8,10.1,7.9,84.2,81.2,3.6,64.1,30.2,23.7,8.9,11,21.3,53.8,14.2,15.9,39.9,38,78.9,16.1,37.3,16.6,31.4,39.6,4.4,79.1,18.1
47065011444,47065011444,TN,Tennessee,Hamilton,83.5,35.4,10.1,10.8,6.7,85.7,83,4.5,63.7,23.6,21.2,8.9,13.1,24.5,45.1,20.7,18.9,50.4,38.8,83.2,17.7,47.5,19.6,37.6,47.1,5.9,81.8,24.3
47065011445,47065011445,TN,Tennessee,Hamilton,79.6,29.9,13.6,7.7,7.6,87.2,82.8,3.1,68.1,32.5,25.9,7.2,10.2,17.4,60.2,12.3,14.2,38.6,36,80.6,14.1,35.5,13.7,27.1,39.1,3.6,78.4,13.8
47065011446,47065011446,TN,Tennessee,Hamilton,79.2,33.7,13.1,9.7,8.5,85.6,83.1,3.4,66.8,32.7,27.1,8.7,10.3,18.9,59.3,13.5,13.5,39.9,40,77.9,14.6,35.3,15.4,28,37.1,4,80.2,14.5
47065011447,47065011447,TN,Tennessee,Hamilton,75.4,24.8,17.6,6.2,6,89.5,82.9,2.1,69.5,35.3,31.2,4.8,9.5,18.1,66.8,8.5,10.7,29.7,33.1,79.9,13.7,33.4,11.3,21.4,37.3,2.2,71.9,9.2
47065011600,47065011600,TN,Tennessee,Hamilton,77.3,34.4,13.4,11.5,8,82.9,80.1,3.6,62.1,28.5,23.2,9.6,11.1,23.9,52.2,14,16.7,38.3,39.1,77.3,17.5,37.1,18.2,32.5,38.6,4.4,78.2,20.5
47065011700,47065011700,TN,Tennessee,Hamilton,78,34.8,13.6,11,8.4,84.8,81.2,3.5,65.2,30.5,24.7,9.2,10.9,22.1,55.5,13.5,15,39.8,40.1,77.4,16.7,36.6,17.4,30.9,37.9,4.2,79.2,17.8
47065011800,47065011800,TN,Tennessee,Hamilton,77.3,32.2,14.5,9.8,7.8,85,80,3.1,65.7,31.6,26.2,8.2,10.6,21.1,57.7,12.3,14.8,38,39,76.6,16.2,35.3,16,28.9,37.9,3.7,78,16.4
47065011900,47065011900,TN,Tennessee,Hamilton,75.9,29.4,15.1,9.4,6.4,83.9,78.2,2.9,62,29.8,23.6,7.4,11,24.2,52.9,11.9,16.2,36,35.9,79.1,17.9,38.1,16.3,30.6,40.7,3.5,74.6,19.3
47065012000,47065012000,TN,Tennessee,Hamilton,80.9,31.4,13.5,5.9,9.6,90.7,89.2,2.7,74.7,39.6,32.5,6.7,8.7,10.1,76.2,9.8,6.1,36,39.8,81.5,9.8,29.4,10.4,17.6,30.8,2.7,81,5.9
47065012100,47065012100,TN,Tennessee,Hamilton,77.7,34.1,14,10.4,8.1,85,81.7,3.2,65.7,31.2,26.8,8.7,10.4,21.6,58.3,13.1,12.7,39,40.9,77.5,15.9,36.1,16.5,28.6,37.3,3.8,79.2,15.3
47065012200,47065012200,TN,Tennessee,Hamilton,82.8,37.4,8.8,14.7,5.9,81.8,77.5,5.5,52.6,18,15.7,10.7,16.1,34.4,30.2,24.8,27.4,54.2,39.5,82,24.1,53,26.2,49.2,52,8,80.9,42.7
47065012300,47065012300,TN,Tennessee,Hamilton,80.9,33.7,11.3,11.1,6.4,84.7,79.9,4,60.7,24.1,21.2,8.6,13,26.5,44.6,18.2,19.2,46.8,38.3,81.3,19,45.4,19.6,37.3,46,5.4,79.6,25.4
47065012400,47065012400,TN,Tennessee,Hamilton,73.8,14.7,17.6,5.7,2.5,75.7,62.5,1.9,60.5,24.2,20.7,3.5,12.8,20.2,51.8,6.9,15.3,22.2,21.4,80.7,23.2,32.9,11.9,24.6,41,2,56.7,22.3
47067960500,47067960500,TN,Tennessee,Hancock,76.7,38.6,13.5,13.4,8.1,81.9,81,3.7,62.3,26.1,21.5,10.5,11.1,28.3,51.4,15.2,16,42.6,42,73.7,18.4,37.7,19.8,36,41.3,4.7,79.9,22.8
47067960600,47067960600,TN,Tennessee,Hancock,75.6,38.3,13.4,14.6,7.8,79.4,77.7,3.9,58.5,25.2,20.2,10.9,11.8,30.9,46.6,15.5,18.8,42.4,41.6,72.1,20.3,38.2,21.3,38.8,41.7,5.1,79.1,28.3
47069950100,47069950100,TN,Tennessee,Hardeman,77.6,36.6,13,12.4,7.4,82.1,80.9,3.7,61.7,25.3,22,9.8,11.3,28.2,50.2,16.1,17.1,42.7,41,74.3,18.6,40.4,19.5,37.1,43.5,4.8,79.6,22.8
47069950200,47069950200,TN,Tennessee,Hardeman,74.4,26.1,16.2,9.6,4.3,82.7,74.8,3.2,55.1,22,18.2,7.4,11,34.6,38.3,14.9,26.3,41.5,32.9,76.5,19.8,45.6,18.2,39.2,51.1,4.3,69.6,30.7
47069950300,47069950300,TN,Tennessee,Hardeman,81.3,37.5,10.8,12,7.8,83.4,82.9,4.3,61.9,24.3,20.2,10.1,12.1,26.2,47.9,18.4,19.4,47.7,40.2,76.1,17.8,42.5,19.8,39.9,46.1,5.6,81.2,24.7
